year,month,district,zone,value
2010,3,CIUDAD LINEAL,PUEBLO NUEVO,65327
2010,3,CIUDAD LINEAL,COSTILLARES,23120
2010,3,CIUDAD LINEAL,ATALAYA,1736
2010,3,CIUDAD LINEAL,COLINA,6280
2010,3,CIUDAD LINEAL,VENTAS,52026
2010,4,CIUDAD LINEAL,SAN PASCUAL,19617
2010,4,CIUDAD LINEAL,QUINTANA,26057
2010,4,CIUDAD LINEAL,COLINA,6296
2010,4,CIUDAD LINEAL,PUEBLO NUEVO,65371
2010,4,CIUDAD LINEAL,ATALAYA,1734
2010,4,CIUDAD LINEAL,SAN JUAN BAUTISTA,12896
2010,4,CIUDAD LINEAL,COSTILLARES,23132
2010,4,CIUDAD LINEAL,VENTAS,51922
2010,4,CIUDAD LINEAL,CONCEPCION,21859
2010,5,CIUDAD LINEAL,PUEBLO NUEVO,65311
2010,5,CIUDAD LINEAL,VENTAS,51798
2010,5,CIUDAD LINEAL,ATALAYA,1734
2010,5,CIUDAD LINEAL,CONCEPCION,21848
2010,5,CIUDAD LINEAL,SAN PASCUAL,19570
2010,5,CIUDAD LINEAL,SAN JUAN BAUTISTA,12890
2010,5,CIUDAD LINEAL,QUINTANA,26037
2010,5,CIUDAD LINEAL,COSTILLARES,23111
2010,5,CIUDAD LINEAL,COLINA,6281
2010,6,CIUDAD LINEAL,SAN PASCUAL,19518
2010,6,CIUDAD LINEAL,COSTILLARES,23151
2010,6,CIUDAD LINEAL,QUINTANA,26024
2010,6,CIUDAD LINEAL,VENTAS,51673
2010,6,CIUDAD LINEAL,ATALAYA,1721
2010,6,CIUDAD LINEAL,COLINA,6290
2010,6,CIUDAD LINEAL,PUEBLO NUEVO,65250
2010,6,CIUDAD LINEAL,CONCEPCION,21847
2010,6,CIUDAD LINEAL,SAN JUAN BAUTISTA,12891
2010,7,CIUDAD LINEAL,SAN PASCUAL,19521
2010,7,CIUDAD LINEAL,QUINTANA,25971
2010,7,CIUDAD LINEAL,ATALAYA,1715
2010,7,CIUDAD LINEAL,COSTILLARES,23233
2010,7,CIUDAD LINEAL,COLINA,6311
2010,7,CIUDAD LINEAL,VENTAS,51622
2010,7,CIUDAD LINEAL,PUEBLO NUEVO,65228
2010,7,CIUDAD LINEAL,CONCEPCION,21820
2010,7,CIUDAD LINEAL,SAN JUAN BAUTISTA,12921
2010,8,CIUDAD LINEAL,VENTAS,51564
2010,8,CIUDAD LINEAL,SAN PASCUAL,19532
2010,8,CIUDAD LINEAL,CONCEPCION,21835
2010,8,CIUDAD LINEAL,SAN JUAN BAUTISTA,12937
2010,8,CIUDAD LINEAL,QUINTANA,26029
2010,8,CIUDAD LINEAL,COSTILLARES,23282
2010,8,CIUDAD LINEAL,COLINA,6338
2010,8,CIUDAD LINEAL,ATALAYA,1718
2010,8,CIUDAD LINEAL,PUEBLO NUEVO,65214
2010,9,CIUDAD LINEAL,COLINA,6307
2010,9,CIUDAD LINEAL,SAN JUAN BAUTISTA,12958
2010,9,CIUDAD LINEAL,COSTILLARES,23245
2010,9,CIUDAD LINEAL,QUINTANA,25957
2010,9,CIUDAD LINEAL,SAN PASCUAL,19461
2010,9,CIUDAD LINEAL,CONCEPCION,21784
2010,9,CIUDAD LINEAL,PUEBLO NUEVO,65034
2010,9,CIUDAD LINEAL,VENTAS,51342
2010,9,CIUDAD LINEAL,ATALAYA,1718
2010,10,CIUDAD LINEAL,VENTAS,51149
2010,10,CIUDAD LINEAL,QUINTANA,25865
2010,10,CIUDAD LINEAL,COSTILLARES,23254
2010,10,CIUDAD LINEAL,ATALAYA,1714
2010,10,CIUDAD LINEAL,CONCEPCION,21683
2010,10,CIUDAD LINEAL,PUEBLO NUEVO,64750
2010,10,CIUDAD LINEAL,SAN JUAN BAUTISTA,12954
2010,10,CIUDAD LINEAL,COLINA,6321
2010,10,CIUDAD LINEAL,SAN PASCUAL,19402
2010,11,CIUDAD LINEAL,VENTAS,51117
2010,11,CIUDAD LINEAL,ATALAYA,1733
2010,11,CIUDAD LINEAL,COLINA,6317
2010,11,CIUDAD LINEAL,SAN PASCUAL,19366
2010,11,CIUDAD LINEAL,COSTILLARES,23231
2010,11,CIUDAD LINEAL,CONCEPCION,21710
2010,11,CIUDAD LINEAL,QUINTANA,25880
2010,11,CIUDAD LINEAL,SAN JUAN BAUTISTA,12955
2010,11,CIUDAD LINEAL,PUEBLO NUEVO,64725
2010,12,CIUDAD LINEAL,CONCEPCION,21727
