year,month,district,zone,value
2007,11,CARABANCHEL,SAN ISIDRO,40877
2007,11,CARABANCHEL,ABRANTES,31546
2007,11,CARABANCHEL,COMILLAS,24563
2007,12,CARABANCHEL,PUERTA BONITA,35893
2007,12,CARABANCHEL,VISTA ALEGRE,48840
2007,12,CARABANCHEL,COMILLAS,24379
2007,12,CARABANCHEL,ABRANTES,31395
2007,12,CARABANCHEL,BUENAVISTA,39588
2007,12,CARABANCHEL,SAN ISIDRO,40514
2007,12,CARABANCHEL,OPAÑEL,33783
2007,1,CENTRO,EMBAJADORES,49355
2007,1,CENTRO,UNIVERSIDAD,33051
2007,1,CENTRO,PALACIO,23628
2007,1,CENTRO,JUSTICIA,16826
2007,1,CENTRO,SOL,8030
2007,1,CENTRO,CORTES,10818
2007,2,CENTRO,PALACIO,23625
2007,2,CENTRO,CORTES,10820
2007,2,CENTRO,UNIVERSIDAD,33050
2007,2,CENTRO,JUSTICIA,16825
2007,2,CENTRO,SOL,8062
2007,2,CENTRO,EMBAJADORES,49474
2007,3,CENTRO,PALACIO,23394
2007,3,CENTRO,CORTES,10688
2007,3,CENTRO,UNIVERSIDAD,32508
2007,3,CENTRO,SOL,7902
2007,3,CENTRO,EMBAJADORES,48567
2007,3,CENTRO,JUSTICIA,16611
2007,4,CENTRO,PALACIO,23421
2007,4,CENTRO,SOL,7909
2007,4,CENTRO,CORTES,10669
2007,4,CENTRO,UNIVERSIDAD,32391
2007,4,CENTRO,JUSTICIA,16637
2007,4,CENTRO,EMBAJADORES,48439
2007,5,CENTRO,UNIVERSIDAD,32451
2007,5,CENTRO,SOL,7912
2007,5,CENTRO,PALACIO,23440
2007,5,CENTRO,EMBAJADORES,48537
2007,5,CENTRO,JUSTICIA,16669
2007,5,CENTRO,CORTES,10685
2007,6,CENTRO,PALACIO,23548
2007,6,CENTRO,SOL,7942
2007,6,CENTRO,UNIVERSIDAD,32666
2007,6,CENTRO,CORTES,10712
2007,6,CENTRO,EMBAJADORES,48755
2007,6,CENTRO,JUSTICIA,16796
2007,7,CENTRO,UNIVERSIDAD,32795
2007,7,CENTRO,SOL,7972
2007,7,CENTRO,PALACIO,23671
2007,7,CENTRO,CORTES,10723
2007,7,CENTRO,EMBAJADORES,49117
2007,7,CENTRO,JUSTICIA,16866
2007,8,CENTRO,CORTES,10768
2007,8,CENTRO,EMBAJADORES,49163
2007,8,CENTRO,JUSTICIA,16909
2007,8,CENTRO,PALACIO,23690
2007,8,CENTRO,UNIVERSIDAD,32838
2007,8,CENTRO,SOL,7988
2007,9,CENTRO,CORTES,10797
2007,9,CENTRO,JUSTICIA,16993
2007,9,CENTRO,EMBAJADORES,49312
2007,9,CENTRO,SOL,8020
2007,9,CENTRO,UNIVERSIDAD,32924
2007,9,CENTRO,PALACIO,23727
2007,10,CENTRO,EMBAJADORES,49616
2007,10,CENTRO,CORTES,10867
2007,10,CENTRO,UNIVERSIDAD,33103
2007,10,CENTRO,PALACIO,23861
2007,10,CENTRO,SOL,8081
2007,10,CENTRO,JUSTICIA,17115
2007,11,CENTRO,EMBAJADORES,50086
2007,11,CENTRO,SOL,8144
2007,11,CENTRO,PALACIO,23990
2007,11,CENTRO,CORTES,10945
2007,11,CENTRO,JUSTICIA,17179
2007,11,CENTRO,UNIVERSIDAD,33354
2007,12,CENTRO,CORTES,10916
2007,12,CENTRO,SOL,8079
2007,12,CENTRO,PALACIO,23798
2007,12,CENTRO,UNIVERSIDAD,33075
2007,12,CENTRO,EMBAJADORES,49754
2007,12,CENTRO,JUSTICIA,17090
2007,1,CHAMARTIN,PROSPERIDAD,38005
2007,1,CHAMARTIN,HISPANOAMERICA,31038
2007,1,CHAMARTIN,CASTILLA,16950
2007,1,CHAMARTIN,NUEVA ESPAÑA,23129
2007,1,CHAMARTIN,CIUDAD JARDIN,18823
2007,1,CHAMARTIN,EL VISO,16030
2007,2,CHAMARTIN,EL VISO,16064
2007,2,CHAMARTIN,CIUDAD JARDIN,18875
2007,2,CHAMARTIN,PROSPERIDAD,37992
2007,2,CHAMARTIN,NUEVA ESPAÑA,23131
2007,2,CHAMARTIN,HISPANOAMERICA,31097
2007,2,CHAMARTIN,CASTILLA,16979
2007,3,CHAMARTIN,CIUDAD JARDIN,18637
2007,3,CHAMARTIN,CASTILLA,16931
2007,3,CHAMARTIN,HISPANOAMERICA,30986
2007,3,CHAMARTIN,EL VISO,15943
2007,3,CHAMARTIN,NUEVA ESPAÑA,23041
2007,3,CHAMARTIN,PROSPERIDAD,37734
2007,4,CHAMARTIN,CASTILLA,16941
2007,4,CHAMARTIN,NUEVA ESPAÑA,23044
2007,4,CHAMARTIN,PROSPERIDAD,37742
2007,4,CHAMARTIN,CIUDAD JARDIN,18633
2007,4,CHAMARTIN,EL VISO,15944
2007,4,CHAMARTIN,HISPANOAMERICA,31025
2007,5,CHAMARTIN,PROSPERIDAD,37819
2007,5,CHAMARTIN,HISPANOAMERICA,31069
2007,5,CHAMARTIN,EL VISO,15980
2007,5,CHAMARTIN,NUEVA ESPAÑA,23099
2007,5,CHAMARTIN,CASTILLA,16964
2007,5,CHAMARTIN,CIUDAD JARDIN,18689
2007,6,CHAMARTIN,CASTILLA,17005
2007,6,CHAMARTIN,HISPANOAMERICA,31197
2007,6,CHAMARTIN,CIUDAD JARDIN,18736
2007,6,CHAMARTIN,EL VISO,16038
2007,6,CHAMARTIN,PROSPERIDAD,37956
2007,6,CHAMARTIN,NUEVA ESPAÑA,23196
2007,7,CHAMARTIN,CASTILLA,17038
2007,7,CHAMARTIN,EL VISO,16111
2007,7,CHAMARTIN,NUEVA ESPAÑA,23282
2007,7,CHAMARTIN,CIUDAD JARDIN,18791
2007,7,CHAMARTIN,PROSPERIDAD,38131
2007,7,CHAMARTIN,HISPANOAMERICA,31313
2007,8,CHAMARTIN,PROSPERIDAD,38185
2007,8,CHAMARTIN,EL VISO,16110
2007,8,CHAMARTIN,CASTILLA,17034
2007,8,CHAMARTIN,CIUDAD JARDIN,18790
2007,8,CHAMARTIN,HISPANOAMERICA,31289
2007,8,CHAMARTIN,NUEVA ESPAÑA,23304
2007,9,CHAMARTIN,PROSPERIDAD,38185
2007,9,CHAMARTIN,NUEVA ESPAÑA,23379
