year;townId;name;value
2018;154;Torres de la Alameda;7760
2018;903;Tres Cantos;46750
2018;155;Valdaracete;626
2018;156;Valdeavero;1510
2018;157;Valdelaguna;903
2018;158;Valdemanco;927
2018;159;Valdemaqueda;761
2018;160;Valdemorillo;12280
2018;161;Valdemoro;74745
2018;162;Valdeolmos-Alalpardo;4039
2018;163;Valdepiélagos;574
2018;164;Valdetorres de Jarama;4384
2018;165;Valdilecha;2840
2018;166;Valverde de Alcalá;432
2018;167;Velilla de San Antonio;12193
2018;168; El Vellón;1942
2018;169;Venturada;2081
2018;171;Villa del Prado;6409
2018;170;Villaconejos;3363
2018;172;Villalbilla;13421
2018;173;Villamanrique de Tajo;699
2018;174;Villamanta;2501
2018;175;Villamantilla;1420
2018;176;Villanueva de la Cañada;21000
2018;178;Villanueva de Perales;1547
2018;177;Villanueva del Pardillo;17127
2018;179;Villar del Olmo;1967
2018;180;Villarejo de Salvanés;7291
2018;181;Villaviciosa de Odón;27596
2018;182;Villavieja del Lozoya;258
2018;183;Zarzalejo;1620
